gauge_id,sand_perc,sand_perc_missing,silt_perc,silt_perc_missing,clay_perc,clay_perc_missing,organic_perc,organic_perc_missing,bulkdens,bulkdens_missing,bulkdens_5,bulkdens_50,bulkdens_95,tawc,tawc_missing,tawc_5,tawc_50,tawc_95,porosity_cosby,porosity_cosby_missing,porosity_cosby_5,porosity_cosby_50,porosity_cosby_95,porosity_hypres,porosity_hypres_missing,porosity_hypres_5,porosity_hypres_50,porosity_hypres_95,conductivity_cosby,conductivity_cosby_missing,conductivity_cosby_5,conductivity_cosby_50,conductivity_cosby_95,conductivity_hypres,conductivity_hypres_missing,conductivity_hypres_5,conductivity_hypres_50,conductivity_hypres_95,root_depth,root_depth_missing,root_depth_5,root_depth_50,root_depth_95,soil_depth_pelletier,soil_depth_pelletier_missing,soil_depth_pelletier_5,soil_depth_pelletier_50,soil_depth_pelletier_95
39006,37.30,0.00,35.36,0.00,27.34,0.00,0.95,0.00,1.37,0.00,1.23,1.40,1.41,63.51,0.00,48.17,52.50,110.92,44.19,0.00,43.48,43.72,46.04,45.55,0.00,43.00,44.00,52.00,1.08,0.00,0.50,1.47,1.58,1.30,0.00,0.57,1.92,2.02,0.57,0.00,0.30,0.30,1.30,1.20,0.00,1.00,1.00,2.00
39007,45.77,0.00,28.69,0.00,25.53,0.00,0.84,0.00,1.43,0.00,1.23,1.36,1.74,90.22,0.00,44.86,103.09,112.23,43.05,0.00,37.89,44.10,45.95,43.48,0.00,32.00,46.00,52.00,1.10,0.00,0.50,1.23,6.80,0.99,0.00,0.57,1.17,1.58,1.17,0.00,0.30,1.30,1.30,1.26,0.00,1.00,1.00,2.00
39008,34.28,0.00,32.31,0.00,33.41,0.00,0.77,0.00,1.34,0.00,1.23,1.37,1.42,80.83,0.00,50.27,82.15,112.23,44.39,0.00,43.48,44.10,46.04,47.03,0.00,43.00,45.00,52.00,0.86,0.00,0.50,1.34,1.60,0.98,0.00,0.57,1.26,1.92,0.94,0.00,0.30,1.30,1.30,1.93,0.00,1.00,1.00,2.00
39010,42.07,0.00,27.36,0.00,30.57,0.00,0.52,0.00,1.36,0.00,1.23,1.35,1.50,100.29,0.00,82.29,99.12,112.23,43.40,0.00,39.38,43.28,45.95,45.77,0.00,39.00,46.00,52.00,1.12,0.00,0.50,1.29,3.78,1.07,0.00,0.57,1.18,1.78,1.29,0.00,1.30,1.30,1.30,1.16,0.00,1.00,1.00,2.00
39011,54.30,0.00,24.22,0.00,21.47,0.00,0.68,0.00,1.47,0.00,1.23,1.36,1.74,88.05,0.00,48.17,99.12,112.23,41.99,0.00,37.68,43.28,45.95,41.67,0.00,32.00,46.00,52.00,1.52,0.00,0.50,1.34,6.93,1.16,0.00,0.57,1.26,1.67,1.23,0.00,0.50,1.30,1.30,1.16,0.00,1.00,1.00,2.00
39012,54.99,0.00,24.11,0.00,20.89,0.00,0.79,0.00,1.48,0.00,1.31,1.36,1.74,88.33,0.00,48.17,95.85,112.23,41.92,0.00,37.89,43.28,44.86,41.56,0.00,32.00,46.00,47.00,1.63,0.00,1.02,1.34,6.80,1.18,0.00,1.10,1.25,1.42,1.22,0.00,0.30,1.30,1.30,7.30,0.00,1.00,1.00,45.00
39014,41.82,0.00,28.43,0.00,29.75,0.00,0.49,0.00,1.36,0.00,1.23,1.35,1.50,102.23,0.00,91.03,99.12,122.16,43.46,0.00,39.38,43.28,45.12,45.72,0.00,39.00,46.00,52.00,1.22,0.00,0.54,1.29,3.78,1.12,0.00,0.60,1.18,1.36,1.30,0.00,1.30,1.30,1.30,1.07,0.00,1.00,1.00,2.00
39015,38.79,0.00,37.17,0.00,24.04,0.00,1.16,0.00,1.38,0.00,1.35,1.39,1.41,67.14,0.00,44.86,48.17,110.92,44.10,0.00,43.28,44.10,44.54,44.46,0.00,43.00,44.00,46.00,1.28,0.00,1.21,1.34,1.43,1.23,0.00,1.11,1.24,1.58,0.72,0.00,0.30,0.50,1.30,1.02,0.00,1.00,1.00,1.00
39016,39.22,0.00,32.80,0.00,27.98,0.00,0.75,0.00,1.37,0.00,1.23,1.36,1.47,90.64,0.00,44.86,99.12,112.23,43.90,0.00,39.79,44.10,45.95,45.50,0.00,41.00,46.00,52.00,1.14,0.00,0.50,1.29,3.22,1.11,0.00,0.57,1.18,1.58,1.08,0.00,0.30,1.30,1.30,1.10,0.00,1.00,1.00,2.00
39017,24.54,0.00,31.26,0.00,44.20,0.00,0.58,0.00,1.27,0.00,1.22,1.23,1.36,104.20,0.00,82.15,105.45,112.23,45.38,0.00,44.10,45.95,46.04,50.31,0.00,46.00,52.00,53.00,0.62,0.00,0.50,0.50,1.21,0.67,0.00,0.49,0.57,1.26,1.30,0.00,1.30,1.30,1.30,1.14,0.00,1.00,1.00,2.00
39019,40.21,0.00,33.54,0.00,26.25,0.00,0.75,0.00,1.37,0.00,1.35,1.36,1.42,88.26,0.00,44.86,99.12,122.16,43.82,0.00,43.28,43.74,44.65,45.10,0.00,43.00,46.00,46.00,1.31,0.00,1.21,1.29,1.43,1.24,0.00,1.07,1.18,1.58,1.04,0.00,0.30,1.30,1.30,1.00,0.00,1.00,1.00,1.00
39020,39.81,0.00,35.61,0.00,24.59,0.00,0.99,0.00,1.38,0.00,1.23,1.40,1.41,55.28,0.00,48.17,52.50,82.15,43.94,0.00,43.48,43.72,45.95,44.78,0.00,43.00,44.00,52.00,1.26,0.00,0.50,1.47,1.58,1.56,0.00,0.60,1.92,2.02,0.41,0.00,0.30,0.30,1.30,1.03,0.00,1.00,1.00,1.00
39021,41.61,0.00,29.05,0.00,29.33,0.00,0.58,0.00,1.37,0.00,1.23,1.36,1.55,81.06,0.00,35.13,105.45,112.23,43.50,0.00,39.10,44.10,46.04,45.58,0.00,38.00,46.00,52.00,1.03,0.00,0.50,1.21,4.42,1.09,0.00,0.57,1.26,2.27,0.99,0.00,0.30,1.30,1.30,1.12,0.00,1.00,1.00,2.00
39022,28.62,0.00,34.36,0.00,37.02,0.00,0.90,0.00,1.31,0.00,1.23,1.35,1.41,91.95,0.00,48.17,105.45,112.23,45.06,0.00,43.73,44.86,45.95,48.16,0.00,43.00,47.00,52.00,0.73,0.00,0.50,1.02,1.38,0.79,0.00,0.57,1.10,1.42,1.06,0.00,0.30,1.30,1.30,1.21,0.00,1.00,1.00,2.00
39023,41.91,0.00,30.01,0.00,28.08,0.00,0.65,0.00,1.35,0.00,1.28,1.35,1.42,96.46,0.00,47.83,99.12,110.92,43.51,0.00,42.87,43.28,44.54,45.82,0.00,44.00,46.00,47.00,1.32,0.00,1.21,1.29,1.39,1.24,0.00,1.11,1.18,1.48,1.23,0.00,0.50,1.30,1.30,1.06,0.00,1.00,1.00,1.00
39025,32.01,0.00,31.44,0.00,36.54,0.00,0.64,0.00,1.32,0.00,1.23,1.35,1.63,100.39,0.00,48.17,105.45,112.23,44.60,0.00,39.16,44.86,45.95,47.83,0.00,36.00,47.00,52.00,0.76,0.00,0.50,1.02,4.99,0.81,0.00,0.57,1.10,1.58,1.23,0.00,0.30,1.30,1.30,1.02,0.00,1.00,1.00,1.00
39027,35.67,0.00,33.22,0.00,31.11,0.00,0.76,0.00,1.35,0.00,1.23,1.36,1.42,90.32,0.00,44.86,99.12,112.23,44.28,0.00,43.28,44.10,45.95,46.41,0.00,43.00,46.00,52.00,0.98,0.00,0.50,1.29,1.43,0.99,0.00,0.57,1.18,1.58,1.07,0.00,0.30,1.30,1.30,1.11,0.00,1.00,1.00,2.00
39028,40.14,0.00,34.13,0.00,25.73,0.00,0.86,0.00,1.38,0.00,1.35,1.36,1.42,88.24,0.00,44.86,99.12,122.16,43.85,0.00,43.28,43.80,44.65,44.92,0.00,43.00,46.00,46.00,1.31,0.00,1.21,1.29,1.43,1.20,0.00,1.07,1.18,1.58,1.04,0.00,0.30,1.30,1.30,1.01,0.00,1.00,1.00,1.00
39029,82.14,0.00,10.83,0.00,7.03,0.00,0.75,0.00,1.68,0.00,1.36,1.74,1.74,71.84,0.00,63.88,68.44,110.92,38.58,0.00,37.68,37.89,44.10,33.79,0.00,32.00,32.00,46.00,4.39,0.00,1.21,6.80,6.93,1.31,0.00,1.23,1.27,1.67,1.29,0.00,1.30,1.30,1.30,1.05,0.00,1.00,1.00,1.00
39034,38.43,0.00,32.54,0.00,29.03,0.00,0.81,0.00,1.37,0.00,1.23,1.40,1.63,72.52,0.00,50.27,52.50,112.23,43.97,0.00,39.16,43.72,46.04,45.74,0.00,36.00,44.00,52.00,1.02,0.00,0.50,1.47,4.99,1.17,0.00,0.57,1.90,1.92,0.79,0.00,0.30,0.30,1.30,1.09,0.00,1.00,1.00,2.00
39035,37.72,0.00,34.36,0.00,27.92,0.00,0.91,0.00,1.37,0.00,1.23,1.40,1.41,62.85,0.00,50.27,52.50,106.08,44.11,0.00,43.48,43.72,46.04,45.65,0.00,44.00,44.00,52.00,1.09,0.00,0.50,1.47,1.58,1.32,0.00,0.60,1.92,2.02,0.55,0.00,0.30,0.30,1.30,1.04,0.00,1.00,1.00,1.00
39036,78.38,0.00,12.94,0.00,8.68,0.00,0.71,0.00,1.66,0.00,1.35,1.71,1.74,76.50,0.00,63.88,68.44,110.92,39.05,0.00,37.68,37.89,44.10,34.84,0.00,32.00,32.00,46.00,3.63,0.00,1.02,6.80,6.93,1.32,0.00,1.10,1.27,1.67,1.30,0.00,1.30,1.30,1.30,1.00,0.00,1.00,1.00,1.00
39037,38.73,0.00,37.40,0.00,23.87,0.00,1.10,0.00,1.38,0.00,1.35,1.39,1.41,76.15,0.00,44.86,48.17,110.92,44.11,0.00,43.28,44.10,44.54,44.65,0.00,43.00,44.00,46.00,1.30,0.00,1.21,1.34,1.43,1.25,0.00,1.11,1.26,1.58,0.82,0.00,0.30,0.50,1.30,1.05,0.00,1.00,1.00,2.00
39042,33.28,0.00,32.68,0.00,34.04,0.00,0.81,0.00,1.33,0.00,1.23,1.35,1.40,72.25,0.00,52.50,81.38,112.23,44.51,0.00,43.72,44.35,46.04,47.39,0.00,44.00,47.00,52.00,0.87,0.00,0.50,1.02,1.47,1.07,0.00,0.60,1.20,1.92,0.82,0.00,0.30,1.30,1.30,1.05,0.00,1.00,1.00,2.00
39049,38.93,0.00,32.63,0.00,28.45,0.00,0.85,0.00,1.36,0.00,1.23,1.36,1.41,84.32,0.00,44.86,99.12,110.92,43.92,0.00,43.28,43.73,45.95,45.54,0.00,43.00,46.00,52.00,1.18,0.00,0.50,1.29,1.43,1.15,0.00,0.57,1.18,1.58,0.99,0.00,0.30,1.30,1.30,1.14,0.00,1.00,1.00,2.00
39052,32.06,0.00,28.30,0.00,39.64,0.00,0.67,0.00,1.33,0.00,1.23,1.23,1.74,101.75,0.00,68.44,105.45,112.23,44.48,0.00,37.89,45.95,45.95,47.90,0.00,32.00,52.00,52.00,0.66,0.00,0.50,0.50,6.80,0.70,0.00,0.57,0.57,1.27,1.30,0.00,1.30,1.30,1.30,1.22,0.00,1.00,1.00,2.00
39054,31.50,0.00,32.02,0.00,36.47,0.00,0.58,0.00,1.32,0.00,1.23,1.35,1.53,95.90,0.00,46.68,95.48,112.23,44.68,0.00,39.88,44.86,46.04,48.03,0.00,39.00,47.00,52.00,0.76,0.00,0.50,1.02,3.67,0.84,0.00,0.57,1.10,1.84,1.25,0.00,0.70,1.30,1.30,1.23,0.00,1.00,1.00,2.00
39056,61.60,0.00,19.98,0.00,18.42,0.00,0.65,0.00,1.52,0.00,1.35,1.38,1.74,87.63,0.00,63.88,99.12,110.92,41.07,0.00,37.89,43.28,44.10,40.01,0.00,32.00,45.00,46.00,2.01,0.00,1.21,1.39,6.80,1.26,0.00,1.18,1.26,1.64,1.29,0.00,1.30,1.30,1.30,2.08,0.00,1.00,1.00,2.00
39061,37.11,0.00,43.23,0.00,19.66,0.00,1.99,0.00,1.41,0.00,1.36,1.41,1.41,52.75,0.00,48.17,48.17,110.92,44.50,0.00,44.10,44.54,44.54,43.23,0.00,43.00,43.00,46.00,1.33,0.00,1.21,1.34,1.34,1.12,0.00,1.11,1.11,1.26,0.38,0.00,0.30,0.30,1.30,1.00,0.00,1.00,1.00,1.00
39065,39.58,0.00,35.70,0.00,24.72,0.00,0.97,0.00,1.37,0.00,NaN,1.38,1.41,82.69,0.00,44.86,95.54,110.92,43.96,0.00,43.04,44.10,44.54,45.27,0.00,43.00,46.00,47.00,1.32,0.00,1.21,1.34,1.43,1.28,0.00,1.11,1.26,1.58,0.97,0.00,0.30,1.30,1.30,1.00,0.00,1.00,1.00,1.00
39069,33.07,0.00,33.22,0.00,33.70,0.00,0.55,0.00,1.33,0.00,1.23,1.35,1.53,98.66,0.00,46.68,105.45,112.23,44.56,0.00,39.88,44.86,46.04,47.49,0.00,39.00,47.00,52.00,0.84,0.00,0.50,1.02,3.67,0.92,0.00,0.57,1.10,1.84,1.25,0.00,0.70,1.30,1.30,1.34,0.00,1.00,1.00,3.00
39072,36.50,0.00,31.62,0.00,31.88,0.00,0.71,0.00,1.35,0.00,1.23,1.36,1.55,88.05,0.00,44.86,99.12,112.23,44.14,0.00,39.10,44.10,46.04,46.50,0.00,38.00,46.00,52.00,0.92,0.00,0.50,1.21,4.42,0.98,0.00,0.57,1.18,1.92,1.07,0.00,0.30,1.30,1.30,3.36,0.00,1.00,1.00,15.00
39078,40.63,0.00,31.61,0.00,27.76,0.00,0.67,0.00,1.37,0.00,1.34,1.36,1.41,94.03,0.00,44.86,99.12,110.92,43.70,0.00,42.87,43.74,44.65,45.45,0.00,43.00,46.00,47.00,1.25,0.00,1.17,1.29,1.43,1.19,0.00,1.10,1.18,1.58,1.15,0.00,0.30,1.30,1.30,1.10,0.00,1.00,1.00,2.00
39081,36.06,0.00,28.42,0.00,35.51,0.00,0.69,0.00,1.35,0.00,1.23,1.23,1.65,87.56,0.00,48.17,88.01,112.23,44.06,0.00,37.78,45.95,46.04,46.86,0.00,34.00,52.00,52.00,0.76,0.00,0.50,0.50,6.46,0.81,0.00,0.57,0.60,1.90,1.18,0.00,0.30,1.30,1.30,1.28,0.00,1.00,1.00,3.00
39087,26.60,0.00,31.66,0.00,41.74,0.00,0.64,0.00,1.29,0.00,1.23,1.23,1.41,101.30,0.00,48.17,105.45,112.23,45.18,0.00,43.73,45.95,45.95,49.38,0.00,43.00,52.00,52.00,0.64,0.00,0.50,0.50,1.39,0.71,0.00,0.57,0.57,1.42,1.25,0.00,0.50,1.30,1.30,1.19,0.00,1.00,1.00,2.00
39088,42.11,0.00,28.30,0.00,29.59,0.00,0.50,0.00,1.36,0.00,1.35,1.35,1.38,101.29,0.00,99.12,99.12,110.92,43.43,0.00,43.28,43.28,44.10,45.77,0.00,45.00,46.00,46.00,1.30,0.00,1.21,1.29,1.39,1.22,0.00,1.18,1.18,1.36,1.29,0.00,1.30,1.30,1.30,1.01,0.00,1.00,1.00,1.00
39095,65.00,0.00,17.65,0.00,17.35,0.00,0.44,0.00,1.51,0.00,1.35,1.53,1.74,87.92,0.00,63.19,88.01,110.92,40.63,0.00,37.78,40.10,44.10,39.86,0.00,32.00,39.00,46.00,2.43,0.00,1.21,3.54,6.80,1.43,0.00,1.18,1.52,1.90,1.30,0.00,1.30,1.30,1.30,2.00,0.00,1.00,1.00,15.00
39099,33.76,0.00,32.19,0.00,34.05,0.00,0.80,0.00,1.33,0.00,1.23,1.35,1.40,74.11,0.00,52.50,81.38,112.23,44.44,0.00,43.72,44.17,46.04,47.29,0.00,44.00,46.03,52.00,0.88,0.00,0.50,1.02,1.47,1.05,0.00,0.60,1.10,1.92,0.80,0.00,0.30,1.30,1.30,1.00,0.00,1.00,1.00,1.00
39101,39.99,0.00,34.12,0.00,25.89,0.00,0.83,0.00,1.37,0.00,1.34,1.36,1.41,83.74,0.00,44.86,99.12,110.92,43.86,0.00,42.87,43.80,44.54,45.28,0.00,43.00,46.00,47.00,1.31,0.00,1.21,1.34,1.43,1.28,0.00,1.11,1.26,1.58,0.99,0.00,0.30,1.30,1.30,1.00,0.00,1.00,1.00,1.00
39105,27.66,0.00,32.52,0.00,39.82,0.00,0.70,0.00,1.29,0.00,1.23,1.23,1.41,92.80,0.00,44.86,105.45,112.23,45.10,0.00,43.52,45.95,46.04,48.98,0.00,43.00,52.00,52.00,0.69,0.00,0.50,0.50,1.43,0.77,0.00,0.57,0.60,1.58,1.16,0.00,0.30,1.30,1.30,1.46,0.00,1.00,1.00,3.00
39108,41.51,0.00,35.76,0.00,22.74,0.00,0.96,0.00,1.40,0.00,1.40,1.40,1.41,53.01,0.00,50.27,52.50,52.50,43.76,0.00,43.48,43.72,43.72,44.26,0.00,44.00,44.00,44.00,1.39,0.00,1.47,1.47,1.58,1.78,0.00,1.92,1.92,2.02,0.33,0.00,0.30,0.30,0.30,1.00,0.00,1.00,1.00,1.00
39114,39.04,0.00,35.66,0.00,25.29,0.00,0.98,0.00,1.38,0.00,1.35,1.39,1.41,76.14,0.00,44.86,95.54,110.92,44.02,0.00,43.28,44.10,44.65,44.80,0.00,43.00,44.00,46.00,1.26,0.00,1.21,1.34,1.43,1.21,0.00,1.07,1.18,1.58,0.86,0.00,0.30,1.30,1.30,1.00,0.00,1.00,1.00,1.00
39120,40.21,0.00,32.35,0.00,27.44,0.00,0.68,0.00,1.37,0.00,1.34,1.36,1.41,94.68,0.00,44.86,99.12,110.92,43.77,0.00,43.28,43.74,44.54,45.48,0.00,43.00,46.00,46.00,1.27,0.00,1.21,1.29,1.43,1.23,0.00,1.10,1.26,1.58,1.14,0.00,0.30,1.30,1.30,1.07,0.00,1.00,1.00,2.00
39125,41.28,0.00,29.40,0.00,29.31,0.00,0.49,0.00,1.36,0.00,1.35,1.35,1.42,102.96,0.00,99.12,99.12,122.16,43.56,0.00,43.28,43.28,44.65,45.76,0.00,44.00,46.00,46.00,1.29,0.00,1.21,1.29,1.39,1.19,0.00,1.07,1.18,1.36,1.30,0.00,1.30,1.30,1.30,1.01,0.00,1.00,1.00,1.00
39127,40.86,0.00,30.38,0.00,28.75,0.00,0.57,0.00,1.36,0.00,1.34,1.35,1.42,100.86,0.00,53.22,99.12,117.90,43.64,0.00,43.28,43.28,44.61,45.85,0.00,44.00,46.00,47.00,1.28,0.00,1.21,1.29,1.39,1.21,0.00,1.07,1.18,1.36,1.26,0.00,1.30,1.30,1.30,0.98,0.00,1.00,1.00,1.00
39141,59.68,0.00,20.86,0.00,19.45,0.00,0.68,0.00,1.52,0.00,1.23,1.51,1.74,84.02,0.00,48.17,79.09,112.23,41.31,0.00,37.68,40.10,45.95,40.19,0.00,32.00,40.00,52.00,1.58,0.00,0.50,3.42,6.93,1.12,0.00,0.57,1.26,1.67,1.25,0.00,0.50,1.30,1.30,1.20,0.00,1.00,1.00,2.00
39142,40.65,0.00,35.85,0.00,23.51,0.00,0.99,0.00,1.39,0.00,1.23,1.40,1.41,53.86,0.00,50.27,52.50,74.40,43.86,0.00,43.48,43.72,45.65,44.46,0.00,44.00,44.00,49.91,1.32,0.00,0.50,1.47,1.58,1.66,0.00,0.60,1.92,2.02,0.36,0.00,0.30,0.30,1.04,0.99,0.00,1.00,1.00,1.00
39143,38.16,0.00,35.74,0.00,26.10,0.00,0.92,0.00,1.38,0.00,1.23,1.40,1.41,63.25,0.00,50.27,52.50,112.23,44.11,0.00,43.48,43.72,46.04,45.27,0.00,44.00,44.00,52.00,1.14,0.00,0.50,1.47,1.58,1.38,0.00,0.57,1.92,2.02,0.54,0.00,0.30,0.30,1.30,1.06,0.00,1.00,1.00,2.00
39144,58.69,0.00,21.95,0.00,19.36,0.00,0.50,0.00,1.46,0.00,1.35,1.55,1.55,61.92,0.00,35.13,35.13,112.23,41.45,0.00,39.10,39.10,44.86,41.63,0.00,38.00,38.00,47.00,1.94,0.00,1.02,4.42,4.42,1.65,0.00,1.10,2.27,2.27,0.77,0.00,0.50,0.50,1.30,1.01,0.00,1.00,1.00,1.00
40003,38.03,0.00,31.27,0.00,30.70,0.00,0.54,0.00,1.36,0.00,1.23,1.35,1.53,96.42,0.00,46.68,105.45,112.23,43.96,0.00,39.88,44.86,45.95,46.30,0.00,39.00,47.00,52.00,0.96,0.00,0.50,1.02,3.67,0.99,0.00,0.57,1.10,1.84,1.22,0.00,0.70,1.30,1.30,7.01,0.00,1.00,1.00,50.00
40004,39.48,0.00,30.91,0.00,29.60,0.00,0.54,0.00,1.37,0.00,1.23,1.36,1.53,93.11,0.00,46.68,105.45,112.23,43.80,0.00,39.88,44.10,45.95,45.95,0.00,39.00,46.00,52.00,1.00,0.00,0.50,1.21,3.67,1.03,0.00,0.57,1.26,1.84,1.18,0.00,0.70,1.30,1.30,1.61,0.00,1.00,1.00,6.00
40005,27.79,0.00,33.51,0.00,38.69,0.00,0.56,0.00,1.30,0.00,1.23,1.33,1.37,105.84,0.00,95.48,105.45,112.23,45.12,0.00,43.83,44.86,45.95,49.04,0.00,45.00,47.54,52.00,0.71,0.00,0.50,1.02,1.34,0.79,0.00,0.57,1.08,1.34,1.29,0.00,1.30,1.30,1.30,12.83,0.00,1.00,1.00,50.00
40006,44.36,0.00,27.96,0.00,27.68,0.00,0.49,0.00,1.39,0.00,1.23,1.36,1.65,95.06,0.00,60.68,105.45,112.23,43.18,0.00,37.78,44.10,46.04,44.78,0.00,34.00,46.00,52.00,1.11,0.00,0.50,1.21,6.46,1.07,0.00,0.57,1.26,1.90,1.25,0.00,0.70,1.30,1.30,1.46,0.00,1.00,1.00,2.00
40007,47.40,0.00,29.62,0.00,22.98,0.00,0.55,0.00,1.42,0.00,1.35,1.37,1.71,88.12,0.00,46.68,95.48,112.23,42.92,0.00,38.22,43.83,44.86,43.69,0.00,33.00,45.00,47.00,1.42,0.00,1.02,1.34,6.27,1.29,0.00,1.10,1.34,1.84,1.15,0.00,0.70,1.30,1.30,1.07,0.00,1.00,1.00,1.00
40009,38.48,0.00,31.92,0.00,29.60,0.00,0.53,0.00,1.36,0.00,1.23,1.36,1.53,95.51,0.00,46.68,105.45,112.23,43.94,0.00,39.88,44.76,45.95,46.10,0.00,39.00,46.00,52.00,1.01,0.00,0.50,1.02,3.67,1.04,0.00,0.57,1.10,1.84,1.20,0.00,0.70,1.30,1.30,1.09,0.00,1.00,1.00,2.00
40010,36.79,0.00,30.57,0.00,32.64,0.00,0.54,0.00,1.35,0.00,1.23,1.35,1.53,94.47,0.00,46.68,95.48,112.23,44.07,0.00,39.88,44.86,46.04,46.70,0.00,39.00,47.00,52.00,0.88,0.00,0.50,1.02,3.67,0.93,0.00,0.57,1.10,1.84,1.25,0.00,0.70,1.30,1.30,1.27,0.00,1.00,1.00,3.00
40011,42.22,0.00,29.29,0.00,28.49,0.00,0.59,0.00,1.37,0.00,1.23,1.35,1.55,90.48,0.00,34.18,105.45,112.23,43.45,0.00,39.41,44.10,45.95,45.48,0.00,38.00,46.00,52.00,1.11,0.00,0.50,1.21,4.19,1.10,0.00,0.57,1.18,2.05,1.11,0.00,0.50,1.30,1.30,1.30,0.00,1.00,1.00,3.00
40012,59.34,0.00,20.81,0.00,19.85,0.00,0.54,0.00,1.47,0.00,1.23,1.53,1.65,79.84,0.00,34.18,88.01,110.92,41.34,0.00,37.78,40.10,45.95,41.32,0.00,34.00,39.00,52.00,1.82,0.00,0.50,3.54,6.46,1.35,0.00,0.57,1.52,2.05,1.12,0.00,0.50,1.30,1.30,1.36,0.00,1.00,1.00,2.00
40013,61.68,0.00,18.34,0.00,19.97,0.00,0.43,0.00,1.49,0.00,1.23,1.53,1.65,83.43,0.00,34.18,88.01,112.23,41.00,0.00,37.78,40.10,45.95,40.84,0.00,34.00,39.00,52.00,1.75,0.00,0.50,3.54,6.46,1.26,0.00,0.57,1.52,2.05,1.21,0.00,0.50,1.30,1.30,1.16,0.00,1.00,1.00,2.00
40016,59.93,0.00,20.18,0.00,19.89,0.00,0.54,0.00,1.46,0.00,1.35,1.41,1.74,86.05,0.00,41.19,91.03,110.92,41.25,0.00,37.78,40.10,44.10,41.45,0.00,32.00,42.00,46.00,2.05,0.00,1.21,3.54,6.80,1.43,0.00,1.18,1.36,2.05,1.21,0.00,0.50,1.30,1.30,1.97,0.00,1.00,1.00,9.50
40017,45.02,0.00,31.53,0.00,23.45,0.00,0.52,0.00,1.40,0.00,1.35,1.37,1.53,89.83,0.00,46.68,95.48,112.23,43.24,0.00,39.88,43.83,44.86,44.28,0.00,39.00,45.00,47.00,1.39,0.00,1.02,1.34,3.67,1.31,0.00,1.10,1.34,1.84,1.15,0.00,0.70,1.30,1.30,1.00,0.00,1.00,1.00,1.00
40018,60.72,0.00,19.05,0.00,20.23,0.00,0.45,0.00,1.48,0.00,1.23,1.53,1.65,81.28,0.00,34.18,88.01,112.23,41.13,0.00,37.78,40.10,45.95,41.08,0.00,34.00,39.00,52.00,1.77,0.00,0.50,3.54,6.46,1.30,0.00,0.57,1.52,2.05,1.17,0.00,0.50,1.30,1.30,1.15,0.00,1.00,1.00,2.00
4001,45.11,7.20,27.11,7.20,27.78,7.20,15.84,7.20,0.87,7.20,0.28,1.14,NaN,140.18,7.20,33.89,97.81,NaN,43.07,7.20,38.04,43.60,NaN,61.37,7.20,33.00,55.00,NaN,1.12,7.20,0.52,1.15,NaN,1.43,7.20,0.53,2.28,NaN,1.00,6.56,0.30,1.30,NaN,0.97,0.00,0.00,1.00,2.00
40020,46.26,0.00,29.80,0.00,23.94,0.00,0.51,0.00,1.41,0.00,1.35,1.37,1.53,88.71,0.00,46.68,95.48,112.23,43.05,0.00,39.88,43.83,44.86,44.18,0.00,39.00,45.00,47.00,1.37,0.00,1.02,1.34,3.67,1.29,0.00,1.10,1.34,1.84,1.12,0.00,0.70,1.30,1.30,1.04,0.00,1.00,1.00,1.00
40021,44.79,0.00,29.71,0.00,25.49,0.00,0.54,0.00,1.40,0.00,1.23,1.37,1.53,86.36,0.00,46.68,95.48,112.23,43.20,0.00,39.88,43.83,45.95,44.58,0.00,39.00,45.00,52.00,1.23,0.00,0.50,1.34,3.67,1.19,0.00,0.57,1.34,1.84,1.12,0.00,0.70,1.30,1.30,1.70,0.00,1.00,1.00,8.00
40022,42.31,0.00,29.66,0.00,28.03,0.00,0.52,0.00,1.38,0.00,1.23,1.35,1.55,90.65,0.00,34.18,105.45,112.23,43.45,0.00,39.68,44.10,45.95,45.28,0.00,38.00,46.00,52.00,1.11,0.00,0.50,1.21,3.93,1.12,0.00,0.57,1.18,2.05,1.11,0.00,0.50,1.30,1.30,1.21,0.00,1.00,1.00,2.00
40033,41.32,0.00,30.96,0.00,27.72,0.00,0.73,0.00,1.37,0.00,1.34,1.35,1.41,91.30,0.00,44.86,99.12,110.92,43.61,0.00,42.87,43.28,44.54,45.39,0.00,43.00,46.00,47.00,1.32,0.00,1.21,1.29,1.41,1.21,0.00,1.10,1.18,1.53,1.13,0.00,0.30,1.30,1.30,1.00,0.00,1.00,1.00,1.00
4003,43.10,5.52,24.23,5.52,32.68,5.52,15.95,5.52,0.85,5.52,0.28,1.14,NaN,146.32,5.52,33.89,97.81,NaN,43.17,5.52,38.04,43.60,NaN,62.25,5.52,33.00,55.00,NaN,0.94,5.52,0.52,1.15,NaN,1.16,5.52,0.53,2.10,NaN,1.12,5.19,0.50,1.30,NaN,0.97,0.07,1.00,1.00,1.00
4005,43.54,3.70,26.08,3.70,30.37,3.70,19.63,3.70,0.75,3.70,0.28,0.28,1.65,162.70,3.70,33.89,235.65,235.65,43.19,3.70,38.04,43.60,45.57,65.64,3.70,33.00,81.00,81.00,1.06,3.70,0.52,1.15,6.21,1.51,3.70,0.53,3.13,3.13,1.08,2.96,0.30,1.30,1.30,0.83,0.00,0.00,1.00,1.00
